;word;frequency_week_1;percent_week_1;frequency_week_2;percent_week_2;frequency_week_3;percent_week_3;frequency_week_4;percent_week_4;frequency_week_5;percent_week_5;frequency_week_6;percent_week_6;frequency_week_7;percent_week_7;frequency_week_8;percent_week_8;frequency_week_9;percent_week_9;frequency_week_10;percent_week_10;frequency_week_11;percent_week_11;frequency_week_12;percent_week_12;frequency_week_13;percent_week_13;frequency_week_14;percent_week_14;frequency_week_15;percent_week_15;frequency_week_16;percent_week_16;frequency_week_17;percent_week_17;frequency_week_18;percent_week_18;frequency_week_19;percent_week_19;frequency_week_20;percent_week_20;frequency_week_21;percent_week_21;frequency_week_22;percent_week_22;frequency_week_23;percent_week_23;frequency_week_24;percent_week_24;frequency_week_25;percent_week_25;frequency_week_26;percent_week_26
11;antidote;0.0;0.0;1.0;0.004574983987556043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.004635423909516525;0.0;0.0;1.0;0.0025516713447307987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;vaccine;0.0;0.0;1.0;0.004574983987556043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.006024459304777396;10.0;0.027898672023211696;4.0;0.010215026303692733;18.0;0.041718815185648725;7.0;0.01461347362268011;0.0;0.0;1.0;0.00338684549210865;0.0;0.0;0.0;0.0;1.0;0.00408797318289592;0.0;0.0;0.0;0.0;1.0;0.004810467577448528;2.0;0.011396660778391932;0.0;0.0
13;symptom;0.0;0.0;1.0;0.004574983987556043;1.0;0.004664179104477612;1.0;0.008876264867743653;1.0;0.004485310607759587;0.0;0.0;1.0;0.003424657534246575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.003012229652388698;0.0;0.0;3.0;0.0076612697277695496;15.0;0.034765679321373935;24.0;0.05010333813490323;12.0;0.030620056136769585;4.0;0.0135473819684346;1.0;0.0033951246010728593;2.0;0.008126447523465119;0.0;0.0;1.0;0.0033743883921039317;1.0;0.005185377236193933;0.0;0.0;0.0;0.0;1.0;0.002501125506477915
14;frontline;0.0;0.0;0.0;0.0;3.0;0.013992537313432836;0.0;0.0;1.0;0.004485310607759587;0.0;0.0;1.0;0.003424657534246575;3.0;0.012496355229724664;0.0;0.0;1.0;0.0028977108084613156;0.0;0.0;4.0;0.012048918609554793;2.0;0.005579734404642339;2.0;0.005107513151846366;3.0;0.006953135864274787;8.0;0.01670111271163441;10.0;0.025516713447307986;10.0;0.0338684549210865;7.0;0.023765872207510013;4.0;0.016252895046930237;5.0;0.0204398659144796;15.0;0.05061582588155897;5.0;0.025926886180969663;4.0;0.01924187030979411;7.0;0.03988831272437176;22.0;0.05502476114251413
15;epidemic;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.02662879460323096;0.0;0.0;2.0;0.00776276975624903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0037418147801683817;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.030130255411857414;10.0;0.020876390889543017;2.0;0.0051033426894615975;4.0;0.0135473819684346;1.0;0.0033951246010728593;3.0;0.012189671285197675;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004810467577448528;0.0;0.0;0.0;0.0
16;virus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004485310607759587;0.0;0.0;0.0;0.0;1.0;0.004165451743241554;1.0;0.004737540269092287;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0027898672023211695;3.0;0.0076612697277695496;38.0;0.08807305428081398;51.0;0.10646959353666939;33.0;0.08420515437611636;19.0;0.06435006435006435;20.0;0.06790249202145718;5.0;0.020316118808662794;20.0;0.0817594636579184;10.0;0.03374388392103931;10.0;0.051853772361939325;3.0;0.014431402732345585;1.0;0.005698330389195966;6.0;0.015006753038867492
17;reopen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.003424657534246575;2.0;0.008330903486483108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0023177119547582625;4.0;0.008350556355817206;4.0;0.010206685378923195;2.0;0.0067736909842173;1.0;0.0033951246010728593;8.0;0.032505790093860475;22.0;0.08993541002371025;20.0;0.06748776784207862;21.0;0.10889292196007261;22.0;0.10583028670386763;12.0;0.06837996467035158;19.0;0.047521384623080386
18;wear_mask;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.008330903486483108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0023177119547582625;1.0;0.0020876390889543015;3.0;0.007655014034192396;0.0;0.0;5.0;0.016975623005364295;3.0;0.012189671285197675;0.0;0.0;2.0;0.006748776784207863;3.0;0.0155561317085818;3.0;0.014431402732345585;3.0;0.017094991167587895;28.0;0.07003151418138162
19;sanitize;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004165451743241554;0.0;0.0;1.0;0.0028977108084613156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0025516713447307987;1.0;0.00338684549210865;3.0;0.010185373803218578;0.0;0.0;1.0;0.00408797318289592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;coronavirus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.009475080538184574;2.0;0.005795421616922631;0.0;0.0;2.0;0.006024459304777396;16.0;0.04463787523713871;35.0;0.0893814801573114;195.0;0.45195383117786125;237.0;0.4947704640821695;184.0;0.4695075274304669;87.0;0.29465555781345254;49.0;0.16636110545257013;48.0;0.1950347405631628;24.0;0.09811135638950208;23.0;0.07761093301839042;17.0;0.08815141301529686;15.0;0.07215701366172791;10.0;0.05698330389195966;11.0;0.027512380571257065
