;word;frequency_week_1;percent_week_1;frequency_week_2;percent_week_2;frequency_week_3;percent_week_3;frequency_week_4;percent_week_4;frequency_week_5;percent_week_5;frequency_week_6;percent_week_6;frequency_week_7;percent_week_7;frequency_week_8;percent_week_8;frequency_week_9;percent_week_9;frequency_week_10;percent_week_10;frequency_week_11;percent_week_11;frequency_week_12;percent_week_12;frequency_week_13;percent_week_13;frequency_week_14;percent_week_14;frequency_week_15;percent_week_15;frequency_week_16;percent_week_16;frequency_week_17;percent_week_17;frequency_week_18;percent_week_18;frequency_week_19;percent_week_19;frequency_week_20;percent_week_20;frequency_week_21;percent_week_21;frequency_week_22;percent_week_22;frequency_week_23;percent_week_23;frequency_week_24;percent_week_24;frequency_week_25;percent_week_25;frequency_week_26;percent_week_26
10;homeless;17.0;0.08210577155276504;5.0;0.02287491993778022;9.0;0.041977611940298504;6.0;0.05325758920646192;4.0;0.017941242431038347;14.0;0.0543393882937432;15.0;0.05136986301369863;12.0;0.049985420918898654;17.0;0.08053818457456889;12.0;0.034772529701535784;8.0;0.029934518241347054;8.0;0.024097837219109585;2.0;0.005579734404642339;1.0;0.002553756575923183;24.0;0.0556250869141983;29.0;0.06054153357967475;16.0;0.04082674151569278;22.0;0.0745106008263903;24.0;0.08148299042574862;16.0;0.06501158018772095;10.0;0.0408797318289592;8.0;0.026995107136831453;20.0;0.10370754472387865;15.0;0.07215701366172791;6.0;0.03418998233517579;11.0;0.027512380571257065
11;wage;17.0;0.08210577155276504;13.0;0.05947479183822857;6.0;0.027985074626865673;8.0;0.07101011894194922;9.0;0.040367795469836286;4.0;0.01552553951249806;8.0;0.0273972602739726;16.0;0.06664722789186486;4.0;0.018950161076369147;10.0;0.028977108084613158;16.0;0.05986903648269411;9.0;0.027110066871498282;13.0;0.0362682736301752;12.0;0.030645078911078198;6.0;0.013906271728549574;18.0;0.03757750360117743;20.0;0.05103342689461597;15.0;0.05080268238162975;4.0;0.013580498404291437;8.0;0.032505790093860475;5.0;0.0204398659144796;13.0;0.043867049097351105;10.0;0.051853772361939325;6.0;0.02886280546469117;4.0;0.022793321556783864;5.0;0.012505627532389575
12;poverty;14.0;0.0676165177493359;3.0;0.01372495196266813;5.0;0.023320895522388058;10.0;0.08876264867743654;5.0;0.02242655303879794;8.0;0.03105107902499612;13.0;0.04452054794520548;12.0;0.049985420918898654;3.0;0.01421262080727686;12.0;0.034772529701535784;6.0;0.02245088868101029;1.0;0.003012229652388698;21.0;0.05858721124874455;4.0;0.010215026303692733;5.0;0.011588559773791312;6.0;0.012525834533725808;5.0;0.012758356723653993;6.0;0.0203210729526519;3.0;0.010185373803218578;4.0;0.016252895046930237;7.0;0.02861581228027144;3.0;0.010123165176311793;2.0;0.010370754472387866;1.0;0.004810467577448528;5.0;0.02849165194597983;10.0;0.02501125506477915
13;class;14.0;0.0676165177493359;20.0;0.09149967975112087;28.0;0.13059701492537315;9.0;0.07988638380969287;154.0;0.6907378335949764;45.0;0.17466231951560315;33.0;0.113013698630137;24.0;0.09997084183779731;14.0;0.06632556376729201;31.0;0.08982903506230078;25.0;0.09354536950420954;47.0;0.1415747936622688;47.0;0.13112375850909497;55.0;0.14045661167577508;61.0;0.141380429240254;28.0;0.05845389449072044;28.0;0.07144679765246237;29.0;0.09821851927115084;25.0;0.08487811502682148;9.0;0.03656901385559303;13.0;0.05314365137764696;30.0;0.10123165176311794;18.0;0.09333679025149079;17.0;0.08177794881662498;21.0;0.11966493817311527;19.0;0.047521384623080386
14;eviction;10.0;0.04829751267809708;22.0;0.10064964772623297;20.0;0.09328358208955223;10.0;0.08876264867743654;10.0;0.04485310607759588;14.0;0.0543393882937432;19.0;0.06506849315068493;10.0;0.04165451743241555;15.0;0.07106310403638431;5.0;0.014488554042306579;5.0;0.018709073900841908;12.0;0.036146755828664376;3.0;0.00836960160696351;3.0;0.0076612697277695496;82.0;0.19005238029017754;77.0;0.16074820984948124;40.0;0.10206685378923194;16.0;0.0541895278737384;24.0;0.08148299042574862;16.0;0.06501158018772095;9.0;0.03679175864606328;38.0;0.1282267588999494;18.0;0.09333679025149079;5.0;0.02405233788724264;24.0;0.13675992934070316;32.0;0.08003601620729328
15;rent_control;9.0;0.043467761410287374;12.0;0.05489980785067252;8.0;0.0373134328358209;2.0;0.017752529735487306;2.0;0.008970621215519173;11.0;0.04269523365936966;7.0;0.023972602739726026;7.0;0.029158162202690883;6.0;0.02842524161455372;11.0;0.031874818893074475;3.0;0.011225444340505144;8.0;0.024097837219109585;4.0;0.011159468809284678;15.0;0.03830634863884774;2.0;0.004635423909516525;2.0;0.004175278177908603;3.0;0.007655014034192396;14.0;0.0474158368895211;2.0;0.0067902492021457185;7.0;0.028442566332127907;8.0;0.03270378546316736;16.0;0.053990214273662906;3.0;0.0155561317085818;3.0;0.014431402732345585;5.0;0.02849165194597983;0.0;0.0
16;rent;7.0;0.03380825887466795;18.0;0.08234971177600879;4.0;0.01865671641791045;0.0;0.0;1.0;0.004485310607759587;6.0;0.02328830926874709;9.0;0.030821917808219176;6.0;0.024992710459449327;16.0;0.07580064430547659;11.0;0.031874818893074475;9.0;0.03367633302151543;7.0;0.021085607566720888;11.0;0.030688539225532864;8.0;0.020430052607385465;31.0;0.07184907059750614;56.0;0.11690778898144089;99.0;0.2526154631283491;103.0;0.34884508568719097;46.0;0.15617573164935153;46.0;0.1869082930396977;51.0;0.20848663232769193;128.0;0.43192171418930325;22.0;0.11407829919626654;11.0;0.05291514335193381;26.0;0.1481565901190951;21.0;0.05252363563603621
17;economic;7.0;0.03380825887466795;4.0;0.018299935950224173;8.0;0.0373134328358209;1.0;0.008876264867743653;8.0;0.035882484862076694;17.0;0.06598354292811674;17.0;0.05821917808219178;30.0;0.12496355229724664;13.0;0.06158802349819974;14.0;0.04056795131845842;6.0;0.02245088868101029;14.0;0.042171215133441776;15.0;0.041848008034817544;20.0;0.05107513151846366;25.0;0.05794279886895656;62.0;0.12943362351516668;39.0;0.09951518244450115;24.0;0.0812842918106076;23.0;0.07808786582467576;16.0;0.06501158018772095;24.0;0.09811135638950208;11.0;0.03711827231314324;10.0;0.051853772361939325;14.0;0.06734654608427938;15.0;0.08547495583793949;12.0;0.030013506077734984
18;peopleoverprofit;6.0;0.028978507606858245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.017123287671232876;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0037418147801683817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.06680445084653765;1.0;0.0025516713447307987;1.0;0.00338684549210865;2.0;0.0067902492021457185;4.0;0.016252895046930237;1.0;0.00408797318289592;8.0;0.026995107136831453;8.0;0.041483017889551464;2.0;0.009620935154897056;2.0;0.011396660778391932;0.0;0.0
19;rent_strike;6.0;0.028978507606858245;0.0;0.0;3.0;0.013992537313432836;0.0;0.0;0.0;0.0;1.0;0.003881384878124515;1.0;0.003424657534246575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.002553756575923183;7.0;0.016223983683307838;25.0;0.052190977223857536;23.0;0.058688440928808365;17.0;0.057576373365847054;10.0;0.03395124601072859;7.0;0.028442566332127907;15.0;0.06131959774343881;32.0;0.10798042854732581;8.0;0.041483017889551464;4.0;0.01924187030979411;1.0;0.005698330389195966;6.0;0.015006753038867492
20;economy;6.0;0.028978507606858245;10.0;0.04574983987556044;4.0;0.01865671641791045;5.0;0.04438132433871827;4.0;0.017941242431038347;7.0;0.0271696941468716;14.0;0.04794520547945205;8.0;0.03332361394593243;2.0;0.009475080538184574;7.0;0.02028397565922921;8.0;0.029934518241347054;19.0;0.05723236339538527;13.0;0.0362682736301752;24.0;0.061290157822156396;29.0;0.06721364668798961;29.0;0.06054153357967475;80.0;0.20413370757846389;24.0;0.0812842918106076;7.0;0.023765872207510013;23.0;0.09345414651984885;29.0;0.11855122230398167;21.0;0.07086215623418256;9.0;0.046668395125745395;12.0;0.05772561092938234;15.0;0.08547495583793949;6.0;0.015006753038867492
21;homelessness;5.0;0.02414875633904854;8.0;0.03659987190044835;10.0;0.046641791044776115;8.0;0.07101011894194922;4.0;0.017941242431038347;10.0;0.03881384878124514;14.0;0.04794520547945205;1.0;0.004165451743241554;5.0;0.023687701345461436;3.0;0.008693132425383946;10.0;0.037418147801683815;13.0;0.03915898548105307;9.0;0.025108804820890524;4.0;0.010215026303692733;10.0;0.023177119547582625;11.0;0.022964029978497315;5.0;0.012758356723653993;5.0;0.01693422746054325;2.0;0.0067902492021457185;4.0;0.016252895046930237;1.0;0.00408797318289592;4.0;0.013497553568415727;4.0;0.020741508944775732;0.0;0.0;1.0;0.005698330389195966;10.0;0.02501125506477915
22;basic;5.0;0.02414875633904854;7.0;0.032024887912892305;2.0;0.009328358208955225;2.0;0.017752529735487306;1.0;0.004485310607759587;2.0;0.00776276975624903;2.0;0.00684931506849315;7.0;0.029158162202690883;5.0;0.023687701345461436;5.0;0.014488554042306579;7.0;0.02619270346117867;8.0;0.024097837219109585;3.0;0.00836960160696351;5.0;0.012768782879615914;15.0;0.034765679321373935;28.0;0.05845389449072044;17.0;0.04337841286042358;16.0;0.0541895278737384;15.0;0.0509268690160929;5.0;0.020316118808662794;11.0;0.044967705011855125;9.0;0.03036949552893538;7.0;0.03629764065335753;12.0;0.05772561092938234;14.0;0.07977662544874352;8.0;0.02000900405182332
23;housing_human;5.0;0.02414875633904854;1.0;0.004574983987556043;4.0;0.01865671641791045;4.0;0.03550505947097461;0.0;0.0;2.0;0.00776276975624903;12.0;0.04109589041095891;4.0;0.016661806972966216;1.0;0.004737540269092287;4.0;0.011590843233845263;3.0;0.011225444340505144;1.0;0.003012229652388698;4.0;0.011159468809284678;2.0;0.005107513151846366;13.0;0.030130255411857414;2.0;0.004175278177908603;2.0;0.0051033426894615975;1.0;0.00338684549210865;8.0;0.027160996808582874;1.0;0.004063223761732559;6.0;0.02452783909737552;4.0;0.013497553568415727;2.0;0.010370754472387866;3.0;0.014431402732345585;2.0;0.011396660778391932;2.0;0.00500225101295583
24;unhoused;4.0;0.01931900507123883;4.0;0.018299935950224173;2.0;0.009328358208955225;3.0;0.02662879460323096;3.0;0.013455931823278762;7.0;0.0271696941468716;8.0;0.0273972602739726;2.0;0.008330903486483108;3.0;0.01421262080727686;3.0;0.008693132425383946;4.0;0.014967259120673527;2.0;0.006024459304777396;2.0;0.005579734404642339;2.0;0.005107513151846366;24.0;0.0556250869141983;17.0;0.03548986451222313;26.0;0.06634345496300077;7.0;0.02370791844476055;9.0;0.030556121409655735;13.0;0.052821908902523265;4.0;0.01635189273158368;14.0;0.047241437489455036;3.0;0.0155561317085818;2.0;0.009620935154897056;0.0;0.0;2.0;0.00500225101295583
25;landlord;4.0;0.01931900507123883;23.0;0.10522463171378901;10.0;0.046641791044776115;5.0;0.04438132433871827;13.0;0.05830903790087463;16.0;0.06210215804999224;19.0;0.06506849315068493;7.0;0.029158162202690883;9.0;0.04263786242183058;12.0;0.034772529701535784;9.0;0.03367633302151543;23.0;0.06928128200494006;12.0;0.03347840642785404;6.0;0.015322539455539099;12.0;0.02781254345709915;43.0;0.08976848082503497;83.0;0.2117887216126563;54.0;0.1828896565738671;45.0;0.15278060704827867;19.0;0.0772012514729186;18.0;0.07358351729212656;43.0;0.14509870086046905;20.0;0.10370754472387865;30.0;0.14431402732345583;21.0;0.11966493817311527;29.0;0.07253263968785954
26;employer;4.0;0.01931900507123883;5.0;0.02287491993778022;9.0;0.041977611940298504;4.0;0.03550505947097461;1.0;0.004485310607759587;1.0;0.003881384878124515;5.0;0.017123287671232876;1.0;0.004165451743241554;4.0;0.018950161076369147;0.0;0.0;6.0;0.02245088868101029;8.0;0.024097837219109585;0.0;0.0;5.0;0.012768782879615914;9.0;0.020859407592824362;21.0;0.04384042086804033;17.0;0.04337841286042358;13.0;0.04402899139741245;6.0;0.020370747606437156;10.0;0.04063223761732559;6.0;0.02452783909737552;16.0;0.053990214273662906;3.0;0.0155561317085818;5.0;0.02405233788724264;3.0;0.017094991167587895;10.0;0.02501125506477915
27;affordable_housing;4.0;0.01931900507123883;10.0;0.04574983987556044;13.0;0.06063432835820895;5.0;0.04438132433871827;1.0;0.004485310607759587;4.0;0.01552553951249806;4.0;0.0136986301369863;0.0;0.0;2.0;0.009475080538184574;5.0;0.014488554042306579;4.0;0.014967259120673527;9.0;0.027110066871498282;7.0;0.019529070416248184;4.0;0.010215026303692733;1.0;0.0023177119547582625;2.0;0.004175278177908603;1.0;0.0025516713447307987;1.0;0.00338684549210865;2.0;0.0067902492021457185;0.0;0.0;8.0;0.03270378546316736;2.0;0.006748776784207863;6.0;0.0311122634171636;0.0;0.0;4.0;0.022793321556783864;3.0;0.007503376519433746
28;supply;3.0;0.014489253803429122;0.0;0.0;2.0;0.009328358208955225;0.0;0.0;3.0;0.013455931823278762;1.0;0.003881384878124515;3.0;0.010273972602739727;6.0;0.024992710459449327;1.0;0.004737540269092287;3.0;0.008693132425383946;6.0;0.02245088868101029;2.0;0.006024459304777396;2.0;0.005579734404642339;2.0;0.005107513151846366;11.0;0.02549483150234089;41.0;0.08559320264712636;23.0;0.058688440928808365;13.0;0.04402899139741245;21.0;0.07129761662253005;10.0;0.04063223761732559;5.0;0.0204398659144796;9.0;0.03036949552893538;8.0;0.041483017889551464;12.0;0.05772561092938234;7.0;0.03988831272437176;24.0;0.06002701215546997
29;rentstrike;3.0;0.014489253803429122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004165451743241554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0023177119547582625;14.0;0.02922694724536022;14.0;0.035723398826231184;15.0;0.05080268238162975;3.0;0.010185373803218578;9.0;0.03656901385559303;3.0;0.01226391954868776;20.0;0.06748776784207862;2.0;0.010370754472387866;0.0;0.0;1.0;0.005698330389195966;0.0;0.0
30;inequality;3.0;0.014489253803429122;4.0;0.018299935950224173;4.0;0.01865671641791045;2.0;0.017752529735487306;1.0;0.004485310607759587;1.0;0.003881384878124515;3.0;0.010273972602739727;2.0;0.008330903486483108;0.0;0.0;3.0;0.008693132425383946;1.0;0.0037418147801683817;5.0;0.015061148261943491;3.0;0.00836960160696351;5.0;0.012768782879615914;2.0;0.004635423909516525;4.0;0.008350556355817206;12.0;0.030620056136769585;3.0;0.01016053647632595;3.0;0.010185373803218578;3.0;0.012189671285197675;2.0;0.00817594636579184;3.0;0.010123165176311793;2.0;0.010370754472387866;4.0;0.01924187030979411;3.0;0.017094991167587895;5.0;0.012505627532389575
31;workers;3.0;0.014489253803429122;4.0;0.018299935950224173;4.0;0.01865671641791045;3.0;0.02662879460323096;2.0;0.008970621215519173;2.0;0.00776276975624903;4.0;0.0136986301369863;1.0;0.004165451743241554;12.0;0.05685048322910744;7.0;0.02028397565922921;2.0;0.007483629560336763;10.0;0.030122296523886982;4.0;0.011159468809284678;6.0;0.015322539455539099;5.0;0.011588559773791312;12.0;0.025051669067451616;4.0;0.010206685378923195;13.0;0.04402899139741245;9.0;0.030556121409655735;3.0;0.012189671285197675;15.0;0.06131959774343881;29.0;0.097857263371014;16.0;0.08296603577910293;19.0;0.09139888397152203;2.0;0.011396660778391932;1.0;0.002501125506477915
32;hungry;3.0;0.014489253803429122;2.0;0.009149967975112087;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.00776276975624903;1.0;0.003424657534246575;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0037418147801683817;0.0;0.0;2.0;0.005579734404642339;0.0;0.0;4.0;0.00927084781903305;0.0;0.0;3.0;0.007655014034192396;4.0;0.0135473819684346;3.0;0.010185373803218578;1.0;0.004063223761732559;1.0;0.00408797318289592;0.0;0.0;1.0;0.005185377236193933;1.0;0.004810467577448528;5.0;0.02849165194597983;4.0;0.01000450202591166
33;rental;2.0;0.009659502535619416;1.0;0.004574983987556043;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.003881384878124515;1.0;0.003424657534246575;1.0;0.004165451743241554;0.0;0.0;1.0;0.0028977108084613156;3.0;0.011225444340505144;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0023177119547582625;8.0;0.01670111271163441;5.0;0.012758356723653993;3.0;0.01016053647632595;0.0;0.0;0.0;0.0;2.0;0.00817594636579184;3.0;0.010123165176311793;1.0;0.005185377236193933;1.0;0.004810467577448528;7.0;0.03988831272437176;0.0;0.0
34;exploitation;2.0;0.009659502535619416;0.0;0.0;3.0;0.013992537313432836;2.0;0.017752529735487306;4.0;0.017941242431038347;2.0;0.00776276975624903;4.0;0.0136986301369863;6.0;0.024992710459449327;0.0;0.0;1.0;0.0028977108084613156;1.0;0.0037418147801683817;1.0;0.003012229652388698;4.0;0.011159468809284678;2.0;0.005107513151846366;4.0;0.00927084781903305;0.0;0.0;4.0;0.010206685378923195;3.0;0.01016053647632595;2.0;0.0067902492021457185;3.0;0.012189671285197675;1.0;0.00408797318289592;5.0;0.016871941960519655;1.0;0.005185377236193933;1.0;0.004810467577448528;0.0;0.0;2.0;0.00500225101295583
35;fair_contract;2.0;0.009659502535619416;3.0;0.01372495196266813;4.0;0.01865671641791045;2.0;0.017752529735487306;0.0;0.0;5.0;0.01940692439062257;3.0;0.010273972602739727;3.0;0.012496355229724664;0.0;0.0;5.0;0.014488554042306579;1.0;0.0037418147801683817;3.0;0.009036688957166094;2.0;0.005579734404642339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0033743883921039317;0.0;0.0;1.0;0.004810467577448528;0.0;0.0;1.0;0.002501125506477915
36;unpaid;2.0;0.009659502535619416;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.008970621215519173;1.0;0.003881384878124515;2.0;0.00684931506849315;0.0;0.0;2.0;0.009475080538184574;2.0;0.005795421616922631;4.0;0.014967259120673527;3.0;0.009036688957166094;0.0;0.0;1.0;0.002553756575923183;1.0;0.0023177119547582625;1.0;0.0020876390889543015;2.0;0.0051033426894615975;0.0;0.0;1.0;0.0033951246010728593;1.0;0.004063223761732559;0.0;0.0;1.0;0.0033743883921039317;0.0;0.0;1.0;0.004810467577448528;2.0;0.011396660778391932;0.0;0.0
37;gentrification;2.0;0.009659502535619416;2.0;0.009149967975112087;6.0;0.027985074626865673;0.0;0.0;1.0;0.004485310607759587;3.0;0.011644154634373545;2.0;0.00684931506849315;4.0;0.016661806972966216;3.0;0.01421262080727686;4.0;0.011590843233845263;2.0;0.007483629560336763;4.0;0.012048918609554793;3.0;0.00836960160696351;4.0;0.010215026303692733;2.0;0.004635423909516525;0.0;0.0;2.0;0.0051033426894615975;1.0;0.00338684549210865;0.0;0.0;1.0;0.004063223761732559;1.0;0.00408797318289592;2.0;0.006748776784207863;3.0;0.0155561317085818;2.0;0.009620935154897056;0.0;0.0;0.0;0.0
38;childcare;2.0;0.009659502535619416;4.0;0.018299935950224173;1.0;0.004664179104477612;0.0;0.0;1.0;0.004485310607759587;4.0;0.01552553951249806;7.0;0.023972602739726026;1.0;0.004165451743241554;5.0;0.023687701345461436;8.0;0.023181686467690525;6.0;0.02245088868101029;10.0;0.030122296523886982;25.0;0.06974668005802924;4.0;0.010215026303692733;6.0;0.013906271728549574;8.0;0.01670111271163441;4.0;0.010206685378923195;0.0;0.0;1.0;0.0033951246010728593;2.0;0.008126447523465119;0.0;0.0;1.0;0.0033743883921039317;1.0;0.005185377236193933;1.0;0.004810467577448528;3.0;0.017094991167587895;2.0;0.00500225101295583
